Year,GEO ID,State,State Abbreviation,County Name,"New Diagnoses
Cases","New Diagnoses
Rate","New Diagnoses
Rate Stability","New Diagnoses
Male Rate","New Diagnoses
Male Rate Stability","New Diagnoses
Male Cases","New Diagnoses
Female Rate","New Diagnoses
Female Rate
Stability","New Diagnoses
Female Cases","New Diagnoses
Black Rate","New Diagnoses
Black Rate Stability","New Diagnoses
Black Cases","New Diagnoses
White Rate","New Diagnoses
White Rate Stability","New Diagnoses
White Cases","New Diagnoses
Hispanic Rate","New Diagnoses
Hispanic Rate
Stability","New Diagnoses
Hispanic Cases","New Diagnoses
Asian Rate","New Diagnoses
Asian Rate Stability","New Diagnoses
Asian Cases","New Diagnoses
American
Indian/Alaska
Native Rate","New Diagnoses
American
Indian/Alaska
Native Rate
Stability","New Diagnoses
American
Indian/Alaska
Native Cases","New Diagnoses
Multiple Races Rate","New Diagnoses
Multiple Races Rate
Stability","New Diagnoses
Multiple Races
Cases","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate Stability","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Cases","New Diagnoses
Age 13-24 Rate","New Diagnoses
Age 13-24 Rate
Stability","New Diagnoses
Age 13-24 Cases","New Diagnoses
Age 25-34 Rate","New Diagnoses
Age 25-34 Rate
Stability","New Diagnoses
Age 25-34 Cases","New Diagnoses
Age 35-44 Rate","New Diagnoses
Age 35-44 Rate
Stability","New Diagnoses
Age 35-44 Cases","New Diagnoses
Age 45-54 Rate","New Diagnoses
Age 45-54 Rate
Stability","New Diagnoses
Age 45-54 Cases","New Diagnoses
Age 55-64 Rate","New Diagnoses
Age 55-64 Rate
Stability","New Diagnoses
Age 55-64 Cases","New Diagnoses
Age 65+ Rate","New Diagnoses
Age 65+ Rate
Stability","New Diagnoses
Age 65+ Cases","New Diagnoses
Heterosexual
Contact Percent","New Diagnoses
Heterosexual
Contact Cases","New Diagnoses IDU
Percent","New Diagnoses IDU
Cases","New Diagnoses
Other Transmission
Category Percent","New Diagnoses
Other Transmission
Category Cases","New Diagnoses
MSM Rate","New Diagnoses
MSM Percent","New Diagnoses
MSM Cases","New Diagnoses
MSM/IDU Percent","New Diagnoses
MSM/IDU Cases","New Diagnoses
Male and MSM
Percent","New Diagnoses
Male and MSM
Cases","New Diagnoses
Male and IDU
Percent","New Diagnoses
Male and IDU
Cases","New Diagnoses
Male and MSM/IDU
Percent","New Diagnoses
Male and MSM/IDU
Cases","New Diagnoses
Male and
Heterosexual
Contact Percent","New Diagnoses
Male and
Heterosexual
Contact Cases","New Diagnoses
Male and Other
Transmission
Category Percent","New Diagnoses
Male and Other
Transmission
Category Cases","New Diagnoses
Female and IDU
Percent","New Diagnoses
Female and IDU
Cases","New Diagnoses
Female and
Heterosexual
Contact Percent","New Diagnoses
Female and
Heterosexual
Contact Cases","New Diagnoses
Female and Other
Transmission
Category Percent","New Diagnoses
Female and Other
Transmission
Category Cases","Correctional
Facility Warning"
2023,54007,West Virginia,WV,Braxton County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54009,West Virginia,WV,Brooke County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54011,West Virginia,WV,Cabell County,25,32,Y,39,Y,15,24,N,10,-1,-9,-1,32,Y,23,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,79,N,9,114,Y,12,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,92,23,0,0,-1,-1,-1,0,0,-1,-1,86.7,13,0,0,-1,-1,0,0,100,10,-1,-1,0,0,0
2023,54013,West Virginia,WV,Calhoun County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54015,West Virginia,WV,Clay County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54017,West Virginia,WV,Doddridge County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54019,West Virginia,WV,Fayette County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,54021,West Virginia,WV,Gilmer County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,54023,West Virginia,WV,Grant County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54025,West Virginia,WV,Greenbrier County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54027,West Virginia,WV,Hampshire County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54029,West Virginia,WV,Hancock County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54031,West Virginia,WV,Hardy County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54033,West Virginia,WV,Harrison County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54035,West Virginia,WV,Jackson County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54037,West Virginia,WV,Jefferson County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54039,West Virginia,WV,Kanawha County,20,13,Y,18,Y,13,9,N,7,-1,-9,-1,11,Y,14,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,51,N,11,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,60,12,0,0,0.2,25,5,-1,-1,38.5,5,53.8,7,-1,-1,-1,-1,0,0,71.4,5,-1,-1,0,0,0
2023,54041,West Virginia,WV,Lewis County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54043,West Virginia,WV,Lincoln County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54045,West Virginia,WV,Logan County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54047,West Virginia,WV,McDowell County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54049,West Virginia,WV,Marion County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54051,West Virginia,WV,Marshall County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54053,West Virginia,WV,Mason County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,54055,West Virginia,WV,Mercer County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54057,West Virginia,WV,Mineral County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54059,West Virginia,WV,Mingo County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54061,West Virginia,WV,Monongalia County,7,7,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54063,West Virginia,WV,Monroe County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54065,West Virginia,WV,Morgan County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54067,West Virginia,WV,Nicholas County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54069,West Virginia,WV,Ohio County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54071,West Virginia,WV,Pendleton County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54073,West Virginia,WV,Pleasants County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54075,West Virginia,WV,Pocahontas County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,54077,West Virginia,WV,Preston County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54079,West Virginia,WV,Putnam County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54081,West Virginia,WV,Raleigh County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,54083,West Virginia,WV,Randolph County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,54085,West Virginia,WV,Ritchie County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54087,West Virginia,WV,Roane County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54089,West Virginia,WV,Summers County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54091,West Virginia,WV,Taylor County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,54093,West Virginia,WV,Tucker County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54095,West Virginia,WV,Tyler County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54097,West Virginia,WV,Upshur County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54099,West Virginia,WV,Wayne County,5,15,N,-1,-9,-1,-1,-9,-1,0,-9,0,16,N,5,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54101,West Virginia,WV,Webster County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54103,West Virginia,WV,Wetzel County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54105,West Virginia,WV,Wirt County,0,0,-9,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,54107,West Virginia,WV,Wood County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,54109,West Virginia,WV,Wyoming County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,55001,Wisconsin,WI,Adams County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,55003,Wisconsin,WI,Ashland County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,55005,Wisconsin,WI,Barron County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
